WD25CD,WD25NM,WD25NMW,ObjectId
E05011372,Moss Side,,2388
E05011373,Moston,,2389
E05011374,Northenden,,2390
E05011375,Old Moat,,2391
E05011376,Piccadilly,,2392
E05011377,Rusholme,,2393
E05011378,Sharston,,2394
E05011379,Whalley Range,,2395
E05011380,Withington,,2396
E05011381,Woodhouse Park,,2397
E05011384,Ardsley & Robin Hood,,2398
E05011385,Armley,,2399
E05011387,Bramley & Stanningley,,2400
E05011511,Blackburn Central,,2401
E05011512,Blackburn South & Lower Darwen,,2402
E05011513,Blackburn South East,,2403
E05011514,Darwen East,,2404
E05011515,Darwen South,,2405
E05011516,Darwen West,,2406
E05011517,Ewood,,2407
E05011518,Little Harwood & Whitebirk,,2408
E05011762,Park Farm North,,2409
E05011519,Livesey with Pleasington,,2410
E05011520,Mill Hill & Moorgate,,2411
E05011521,Roe Lee,,2412
E05011522,Shear Brow & Corporation Park,,2413
E05011763,Park Farm South,,2414
E05011523,Wensley Fold,,2415
E05011764,Repton,,2416
E05011524,West Pennine,,2417
E05011388,Burmantofts & Richmond Hill,,2418
E05011765,Rolvenden & Tenterden West,,2419
E05011525,Avenue,,2420
E05011669,Chichester South,,2421
E05011389,Calverley & Farsley,,2422
E05011766,Roman,,2423
E05011526,Beverley & Newland,,2424
E05011670,Chichester West,,2425
E05011390,Chapel Allerton,,2426
E05011767,Saxon Shore,,2427
E05011527,Boothferry,,2428
E05011671,Easebourne,,2429
E05011391,Cross Gates & Whinmoor,,2430
E05011768,Singleton East,,2431
E05011528,Bricknell,,2432
E05011672,Fernhurst,,2433
E05011394,Gipton & Harehills,,2434
E05011769,Singleton West,,2435
E05011529,Central,,2436
E05011673,Fittleworth,,2437
E05011395,Guiseley & Rawdon,,2438
E05011770,Stanhope,,2439
E05011530,Derringham,,2440
E05011674,Goodwood,,2441
E05011396,Harewood,,2442
E05011771,Tenterden North,,2443
E05011531,Drypool,,2444
E05011675,Harbour Villages,,2445
E05011397,Headingley & Hyde Park,,2446
E05011772,Tenterden South,,2447
E05011532,Holderness,,2448
E05011676,Harting,,2449
E05011399,Hunslet & Riverside,,2450
E05011773,Tenterden St Michael's,,2451
E05011533,Ings,,2452
E05011677,Lavant,,2453
E05011400,Killingbeck & Seacroft,,2454
E05011774,Upper Weald,,2455
E05011534,Kingswood,,2456
E05011678,Loxwood,,2457
E05011401,Kippax & Methley,,2458
E05011775,Victoria,,2459
E05011535,Longhill & Bilton Grange,,2460
E05011568,Littleport,,2461
E05011679,Midhurst,,2462
E05011402,Kirkstall,,2463
E05011776,Washford,,2464
E05011536,Marfleet,,2465
E05011569,Soham North,,2466
E05011680,North Mundham & Tangmere,,2467
E05011403,Little London & Woodhouse,,2468
E05011777,Weald Central,,2469
E05011537,Newington & Gipsyville,,2470
E05011570,Soham South,,2471
E05011681,Petworth,,2472
E05011404,Middleton Park,,2473
E05011778,Weald North,,2474
E05011538,North Carr,,2475
E05011571,Stretham,,2476
E05011619,Northern Rother,,2477
E05011682,Selsey South,,2478
E05011405,Moortown,,2479
E05011443,Dene & South Gosforth,,2480
E05011779,Weald South,,2481
E05011539,Orchard Park,,2482
E05011572,Sutton,,2483
E05011620,Robertsbridge,,2484
E05011683,Sidlesham with Selsey North,,2485
E05011406,Morley North,,2486
E05011444,Denton & Westerhope,,2487
E05011780,Willesborough,,2488
E05011540,Pickering,,2489
E05011574,Devonshire,,2490
E05011621,Rye & Winchelsea,,2491
E05011684,Southbourne,,2492
E05011407,Morley South,,2493
E05011445,Elswick,,2494
E05011781,Wye with Hinxhill,,2495
E05011541,St Andrew's & Docklands,,2496
E05011575,Hampden Park,,2497
E05011576,Langney,,2498
E05011577,Meads,,2499
E05011578,Old Town,,2500
E05011579,Ratton,,2501
E05011580,St Anthony's,,2502
E05011581,Sovereign,,2503
E05011582,Upperton,,2504
E05011583,"Chailey, Barcombe & Hamsey",,2505
E05011584,Ditchling & Westmeston,,2506
E05011585,East Saltdean & Telscombe Cliffs,,2507
E05011586,Kingston,,2508
E05011587,Lewes Bridge,,2509
E05011588,Lewes Castle,,2510
E05011589,Lewes Priory,,2511
E05011590,Newhaven North,,2512
E05011591,Newhaven South,,2513
E05011592,Newick,,2514
E05011593,Ouse Valley & Ringmer,,2515
E05011594,Peacehaven East,,2516
E05011595,Peacehaven North,,2517
E05011596,Peacehaven West,,2518
E05011597,"Plumpton, Streat, East Chiltington & St John",,2519
E05011598,Seaford Central,,2520
E05011599,Seaford East,,2521
E05011600,Seaford North,,2522
E05011601,Seaford South,,2523
E05011602,Seaford West,,2524
E05011603,Wivelsfield,,2525
E05011604,Bexhill Central,,2526
E05011605,Bexhill Collington,,2527
E05011606,Bexhill Kewhurst,,2528
E05011607,Bexhill Old Town & Worsham,,2529
E05011608,Bexhill Pebsham & St Michaels,,2530
E05011609,Bexhill Sackville,,2531
E05011610,Bexhill Sidley,,2532
E05011611,Bexhill St Marks,,2533
E05011612,Bexhill St Stephens,,2534
E05011613,Brede & Udimore,,2535
E05011614,Burwash & the Weald,,2536
E05011615,Catsfield & Crowhurst,,2537
E05011616,Eastern Rother,,2538
E05011617,Hurst Green & Ticehurst,,2539
E05011618,"North Battle, Netherfield & Whatlington",,2540
E05011446,Fawdon & West Gosforth,,2541
E05011542,Southcoates,,2542
E05011782,Axminster,,2543
E05011685,The Witterings,,2544
E05011447,Gosforth,,2545
E05011622,Sedlescombe & Westfield,,2546
E05011409,Pudsey,,2547
E05011543,Sutton,,2548
E05011783,Beer & Branscombe,,2549
E05011686,Westbourne,,2550
E05011448,Heaton,,2551
E05011623,South Battle & Telham,,2552
E05011410,Rothwell,,2553
E05011544,University,,2554
E05011784,Broadclyst,,2555
E05011701,Cholsey,,2556
E05011449,Kenton,,2557
E05011624,Southern Rother,,2558
E05011411,Roundhay,,2559
E05011545,West Carr,,2560
E05011785,Budleigh & Raleigh,,2561
E05011702,Didcot North East,,2562
E05011450,Kingston Park South & Newbiggin Hall,,2563
E05011625,Arlington,,2564
E05011413,Weetwood,,2565
E05011547,Horsforth,,2566
E05011786,Clyst Valley,,2567
E05011703,Didcot South,,2568
E05011451,Lemington,,2569
E05011626,Buxted,,2570
E05011414,Wetherby,,2571
E05011549,Otley & Yeadon,,2572
E05011787,Coly Valley,,2573
E05011704,Forest Hill & Holton,,2574
E05011452,Manor Park,,2575
E05011627,"Chiddingly, East Hoathly & Waldron",,2576
E05011415,Audley,,2577
E05011552,Balderton North & Coddington,,2578
E05011788,Cranbrook,,2579
E05011705,Haseley Brook,,2580
E05011453,Monument,,2581
E05011628,Crowborough Central,,2582
E05011416,Bradwell,,2583
E05011553,Beacon,,2584
E05011789,Dunkeswell & Otterhead,,2585
E05011707,Kidmore End & Whitchurch,,2586
E05011454,North Jesmond,,2587
E05011629,Crowborough Jarvis Brook,,2588
E05011417,Clayton,,2589
E05011554,Castle,,2590
E05011790,Exe Valley,,2591
E05011708,Sandford & the Wittenhams,,2592
E05011455,Ouseburn,,2593
E05011630,Crowborough North,,2594
E05011418,Crackley & Red Street,,2595
E05011555,Farndon & Fernwood,,2596
E05011791,Exmouth Brixington,,2597
E05011792,Exmouth Halsdon,,2598
E05011793,Exmouth Littleham,,2599
E05011794,Exmouth Town,,2600
E05011795,Exmouth Withycombe Raleigh,,2601
E05011796,Feniton,,2602
E05011797,Honiton St Michael's,,2603
E05011798,Honiton St Paul's,,2604
E05011799,Newbridges,,2605
E05011800,Newton Poppleford & Harpford,,2606
E05011801,Ottery St Mary,,2607
E05011802,Seaton,,2608
E05011803,Sidmouth Rural,,2609
E05011804,Sidmouth Sidford,,2610
E05011805,Sidmouth Town,,2611
E05011806,Tale Vale,,2612
E05011807,Trinity,,2613
E05011808,West Hill & Aylesbeare,,2614
E05011809,Whimple & Rockbeare,,2615
E05011810,Woodbury & Lympstone,,2616
E05011811,Yarty,,2617
E05011419,Cross Heath,,2618
E05011420,Holditch & Chesterton,,2619
E05011421,Keele,,2620
E05011422,Kidsgrove & Ravenscliffe,,2621
E05011558,"Brasted, Chevening and Sundridge",,2622
E05011423,Knutton,,2623
E05011456,Parklands,,2624
E05011631,Crowborough South East,,2625
E05011424,Loggerheads,,2626
E05011559,Seal and Weald,,2627
E05011457,South Jesmond,,2628
E05011632,Crowborough South West,,2629
E05011425,Madeley & Betley,,2630
E05011561,Burwell,,2631
E05011710,Wallingford,,2632
E05011458,Walker,,2633
E05011633,Crowborough St Johns,,2634
E05011426,Maer & Whitmore,,2635
E05011562,Downham Villages,,2636
E05011711,Wheatley,,2637
E05011459,Walkergate,,2638
E05011634,Danehill & Fletching,,2639
E05011427,May Bank,,2640
E05011563,Ely East,,2641
E05011713,Blewbury & Harwell,,2642
E05011460,West Fenham,,2643
E05011635,Forest Row,,2644
E05011428,Newchapel & Mow Cop,,2645
E05011564,Ely North,,2646
E05011714,Cumnor,,2647
E05011461,Wingrove,,2648
E05011636,Framfield & Cross-in-Hand,,2649
E05011429,Silverdale,,2650
E05011565,Ely West,,2651
E05011715,Drayton,,2652
E05011462,Addiscombe East,,2653
E05011637,Frant & Wadhurst,,2654
E05011430,Talke & Butt Lane,,2655
E05011566,Fordham & Isleham,,2656
E05011717,Sutton Courtenay,,2657
E05011463,Addiscombe West,,2658
E05011638,Hadlow Down & Rotherfield,,2659
E05011431,Thistleberry,,2660
E05011567,Haddenham,,2661
E05011718,Thames,,2662
E05011464,Bensham Manor,,2663
E05011639,Hailsham Central,,2664
E05011432,Town,,2665
E05011719,Wootton,,2666
E05011465,Broad Green,,2667
E05011640,Hailsham East,,2668
E05011433,Westbury Park & Northwood,,2669
E05011743,Aylesford & East Stour,,2670
E05011466,Coulsdon Town,,2671
E05011641,Hailsham North,,2672
E05011434,Westlands,,2673
E05011744,Beaver,,2674
E05011467,Crystal Palace & Upper Norwood,,2675
E05011642,Hailsham North West,,2676
E05011435,Wolstanton,,2677
E05011745,Biddenden,,2678
E05011468,Fairfield,,2679
E05011643,Hailsham South,,2680
E05011436,Arthur's Hill,,2681
E05011746,Bircholt,,2682
E05011469,Kenley,,2683
E05011644,Hailsham West,,2684
E05011437,Benwell & Scotswood,,2685
E05011747,Bockhanger,,2686
E05011470,New Addington North,,2687
E05011645,Hartfield,,2688
E05011438,Blakelaw,,2689
E05011748,Bybrook,,2690
E05011471,New Addington South,,2691
E05011646,Heathfield North,,2692
E05011439,Byker,,2693
E05011749,Charing,,2694
E05011472,Norbury & Pollards Hill,,2695
E05011647,Heathfield South,,2696
E05011440,Callerton & Throckley,,2697
E05011441,Castle,,2698
E05011442,Chapel,,2699
E05011750,Conningbrook & Little Burton Farm,,2700
E05011751,Downs North,,2701
E05011753,Furley,,2702
E05011755,Godinton,,2703
E05011756,Highfield,,2704
E05011757,Isle of Oxney,,2705
E05011758,Kennington,,2706
E05011759,Kingsnorth Village & Bridgefield,,2707
E05011760,"Mersham, Sevington South with Finberry",,2708
E05011761,Norman,,2709
E05011473,Norbury Park,,2710
E05011474,Old Coulsdon,,2711
E05011475,Park Hill & Whitgift,,2712
E05011476,Purley & Woodcote,,2713
E05011477,Purley Oaks & Riddlesdown,,2714
E05011478,Sanderstead,,2715
E05011479,Selhurst,,2716
E05011480,Selsdon & Addington Village,,2717
E05011481,Selsdon Vale & Forestdale,,2718
E05011482,Shirley North,,2719
E05011483,Shirley South,,2720
E05011484,South Croydon,,2721
E05011485,South Norwood,,2722
E05011486,Thornton Heath,,2723
E05011487,Waddon,,2724
E05011488,West Thornton,,2725
E05011489,Woodside,,2726
E05011508,Audley & Queen's Park,,2727
E05011509,Bastwell & Daisyfield,,2728
E05011510,Billinge & Beardwood,,2729
E05011648,Hellingly,,2730
E05011649,Herstmonceux & Pevensey Levels,,2731
E05011650,Horam & Punnetts Town,,2732
E05011651,Lower Willingdon,,2733
E05011652,Maresfield,,2734
E05011653,Mayfield & Five Ashes,,2735
E05011654,Pevensey Bay,,2736
E05011655,Polegate Central,,2737
E05011656,Polegate North,,2738
E05011657,Polegate South & Willingdon Watermill,,2739
E05011658,South Downs,,2740
E05011659,Stone Cross,,2741
E05011660,Uckfield East,,2742
E05011661,Uckfield New Town,,2743
E05011662,Uckfield North,,2744
E05011663,Uckfield Ridgewood & Little Horsted,,2745
E05011664,Upper Willingdon,,2746
E05011665,Withyham,,2747
E05011666,Chichester Central,,2748
E05011667,Chichester East,,2749
E05011668,Chichester North,,2750
E05011812,Billingshurst,,2751
E05011813,"Bramber, Upper Beeding & Woodmancote",,2752
E05011814,Broadbridge Heath,,2753
E05011815,Colgate & Rusper,,2754
E05011816,"Cowfold, Shermanbury & West Grinstead",,2755
E05011817,Denne,,2756
E05011818,Forest,,2757
E05011819,Henfield,,2758
E05011820,Holbrook East,,2759
E05011821,Holbrook West,,2760
E05011822,"Itchingfield, Slinfold & Warnham",,2761
E05011823,Nuthurst & Lower Beeding,,2762
E05011824,"Pulborough, Coldwaltham & Amberley",,2763
E05011825,Roffey North,,2764
E05011826,Roffey South,,2765
E05011827,Rudgwick,,2766
E05011828,Southwater North,,2767
E05011829,Southwater South & Shipley,,2768
E05011830,Steyning & Ashurst,,2769
E05011831,Storrington & Washington,,2770
E05011832,Trafalgar,,2771
E05011833,"West Chiltington, Thakeham & Ashington",,2772
E05011834,Bacton,,2773
E05011835,Beeston Regis & The Runtons,,2774
E05011836,Briston,,2775
E05011837,Coastal,,2776
E05011838,Cromer Town,,2777
E05011839,Erpingham,,2778
E05011840,Gresham,,2779
E05011841,Happisburgh,,2780
E05011842,Hickling,,2781
E05011843,Holt,,2782
E05011844,Hoveton & Tunstead,,2783
E05011845,Lancaster North,,2784
E05011846,Lancaster South,,2785
E05011847,Mundesley,,2786
E05011848,North Walsham East,,2787
E05011849,North Walsham Market Cross,,2788
E05011850,North Walsham West,,2789
E05011851,Poppyland,,2790
E05011852,Priory,,2791
E05011853,Roughton,,2792
E05011854,St Benet's,,2793
E05011855,Sheringham North,,2794
E05011856,Sheringham South,,2795
E05011857,Stalham,,2796
E05011858,Stibbard,,2797
E05011859,Stody,,2798
E05011860,Suffield Park,,2799
E05011861,The Raynhams,,2800
E05011862,Trunch,,2801
E05011863,Walsingham,,2802
E05011864,Wells with Holkham,,2803
E05011865,Worstead,,2804
E05011866,"Beck Vale, Dickleburgh & Scole",,2805
E05011867,Bressingham & Burston,,2806
E05011868,Brooke,,2807
E05011869,Bunwell,,2808
E05011870,Central Wymondham,,2809
E05011871,Cringleford,,2810
E05011872,Diss & Roydon,,2811
E05011874,Easton,,2812
E05011875,Forncett,,2813
E05011877,Hempnall,,2814
E05011878,Hethersett,,2815
E05011879,Hingham & Deopham,,2816
E05011880,Loddon & Chedgrave,,2817
E05011881,Mulbarton & Stoke Holy Cross,,2818
E05011882,New Costessey,,2819
E05011883,Newton Flotman,,2820
E05011884,North Wymondham,,2821
E05011885,Old Costessey,,2822
E05011886,"Poringland, Framinghams & Trowse",,2823
E05011887,Rockland,,2824
E05011888,South Wymondham,,2825
E05011889,Stratton,,2826
E05011890,Thurlton,,2827
E05011891,Wicklewood,,2828
E05011892,Ambrook,,2829
E05011893,Ashburton & Buckfastleigh,,2830
E05011894,Bishopsteignton,,2831
E05011895,Bovey,,2832
E05011896,Bradley,,2833
E05011897,Buckland & Milber,,2834
E05011898,Bushell,,2835
E05011899,Chudleigh,,2836
E05011900,College,,2837
E05011901,Dawlish North East,,2838
E05011902,Dawlish South West,,2839
E05011903,Haytor,,2840
E05011904,Ipplepen,,2841
E05011905,Kenn Valley,,2842
E05011906,Kenton & Starcross,,2843
E05011907,Kerswell-with-Combe,,2844
E05011908,Kingsteignton East,,2845
E05011909,Kingsteignton West,,2846
E05011910,Moretonhampstead,,2847
E05011911,Shaldon & Stokeinteignhead,,2848
E05011912,Teign Valley,,2849
E05011913,Teignmouth Central,,2850
E05012014,Mellor,,2851
E05012015,Primrose,,2852
E05012016,Ribchester,,2853
E05011914,Teignmouth East,,2854
E05012017,Sabden,,2855
E05012018,St Mary's,,2856
E05012019,Salthill,,2857
E05011915,Teignmouth West,,2858
E05012020,"Waddington, Bashall Eaves & Mitton",,2859
E05011916,Appledore,,2860
E05012021,West Bradford & Grindleton,,2861
E05012185,Bushey North,,2862
E05011917,Bideford East,,2863
E05012022,Whalley & Painter Wood,,2864
E05012186,Bushey Park,,2865
E05011918,Bideford North,,2866
E05012023,Whalley Nethertown,,2867
E05012187,Bushey St James,,2868
E05011919,Bideford South,,2869
E05012024,Wilpshire & Ramsgreave,,2870
E05012188,Elstree,,2871
E05011920,Bideford West,,2872
E05012025,Wiswell & Barrow,,2873
E05012189,Potters Bar Furzefield,,2874
E05011921,Broadheath,,2875
E05012026,Bagshot,,2876
E05012190,Potters Bar Oakmere,,2877
E05011922,Great Torrington,,2878
E05012027,Bisley & West End,,2879
E05012191,Potters Bar Parkfield,,2880
E05011923,Hartland,,2881
E05012028,Frimley,,2882
E05012192,Shenley,,2883
E05011924,Holsworthy,,2884
E05012029,Frimley Green,,2885
E05012193,Ashton,,2886
E05011925,Milton & Tamarside,,2887
E05012030,Heatherside,,2888
E05012194,Brookfield,,2889
E05011926,Monkleigh & Putford,,2890
E05012031,Lightwater,,2891
E05012195,Cadley,,2892
E05011927,Northam,,2893
E05012032,Mytchett & Deepcut,,2894
E05012196,City Centre,,2895
E05011928,Shebbear & Langtree,,2896
E05012235,Saughall & Mollington,,2897
E05012033,Old Dean,,2898
E05012034,Parkside,,2899
E05012035,St Michaels,,2900
E05012036,St Pauls,,2901
E05012037,Town,,2902
E05011964,Billesdon & Tilton,,2903
E05012038,Watchetts,,2904
E05012039,Windlesham & Chobham,,2905
E05012040,Ashover,,2906
E05012041,Barlow & Holmesfield,,2907
E05012042,Brampton & Walton,,2908
E05012043,Clay Cross North,,2909
E05012044,Clay Cross South,,2910
E05012045,Coal Aston,,2911
E05012046,Dronfield North,,2912
E05012047,Dronfield South,,2913
E05012048,Dronfield Woodhouse,,2914
E05012049,Eckington North,,2915
E05012050,Eckington South & Renishaw,,2916
E05012051,Gosforth Valley,,2917
E05012052,Grassmoor,,2918
E05012053,Holmewood & Heath,,2919
E05012054,Killamarsh East,,2920
E05012055,Killamarsh West,,2921
E05012056,North Wingfield Central,,2922
E05012057,Pilsley & Morton,,2923
E05012058,Ridgeway & Marsh Lane,,2924
E05012059,Shirland,,2925
E05012060,Sutton,,2926
E05012061,Tupton,,2927
E05012062,Unstone,,2928
E05012063,Wingerworth,,2929
E05012065,Brockworth East,,2930
E05012197,Deepdale,,2931
E05011965,Bosworth,,2932
E05011929,Two Rivers & Three Moors,,2933
E05012066,Brockworth West,,2934
E05012198,Fishwick & Frenchwood,,2935
E05012236,Shakerley,,2936
E05011966,Broughton Astley-Primethorpe & Sutton,,2937
E05011930,Westward Ho!,,2938
E05012071,Cleeve St Michael's,,2939
E05012199,Garrison,,2940
E05012237,Strawberry,,2941
E05011967,Broughton Astley South & Leire,,2942
E05011931,Winkleigh,,2943
E05012072,Cleeve West,,2944
E05012200,Greyfriars,,2945
E05012238,Sutton Villages,,2946
E05011968,Dunton,,2947
E05011932,Alresford & Elmstead,,2948
E05012073,Highnam with Haw Bridge,,2949
E05012201,Ingol & Cottam,,2950
E05012239,Tarporley,,2951
E05011969,Fleckney,,2952
E05011933,Ardleigh & Little Bromley,,2953
E05012076,Northway,,2954
E05012202,Lea & Larches,,2955
E05012240,Tarvin & Kelsall,,2956
E05011970,Glen,,2957
E05011934,Bluehouse,,2958
E05012077,Severn Vale North,,2959
E05012203,Plungington,,2960
E05012241,Tattenhall,,2961
E05011971,Kibworths,,2962
E05011935,Brightlingsea,,2963
E05012078,Severn Vale South,,2964
E05012204,Preston Rural East,,2965
E05012242,Upton,,2966
E05011972,Lubenham,,2967
E05011936,Burrsville,,2968
E05012079,Shurdington,,2969
E05012205,Preston Rural North,,2970
E05012243,Weaver & Cuddington,,2971
E05011973,Lutterworth East,,2972
E05011937,Cann Hall,,2973
E05012081,Tewkesbury North & Twyning,,2974
E05012206,Ribbleton,,2975
E05012244,Westminster,,2976
E05011974,Lutterworth West,,2977
E05011938,Coppins,,2978
E05012082,Tewkesbury South,,2979
E05012207,St Matthew's,,2980
E05012245,Whitby Groves,,2981
E05011975,Market Harborough-Great Bowden & Arden,,2982
E05011939,Dovercourt All Saints,,2983
E05012083,Winchcombe,,2984
E05012208,Sharoe Green,,2985
E05012246,Whitby Park,,2986
E05011976,Market Harborough-Little Bowden,,2987
E05011940,Dovercourt Bay,,2988
E05012085,Andover Downlands,,2989
E05012209,Blacon,,2990
E05012247,Willaston & Thornton,,2991
E05011977,Market Harborough-Logan,,2992
E05011941,Dovercourt Tollgate,,2993
E05012088,Andover Romans,,2994
E05012210,Central & Grange,,2995
E05012248,Winsford Dene,,2996
E05011978,Market Harborough-Welland,,2997
E05011942,Dovercourt Vines & Parkeston,,2998
E05012093,Blackwater,,2999
E05012211,Chester City & the Garden Quarter,,3000
E05012212,Christleton & Huntington,,3001
E05012213,"Davenham, Moulton & Kingsmead",,3002
E05012214,Farndon,,3003
E05012215,Frodsham,,3004
E05012216,Gowy Rural,,3005
E05012217,Great Boughton,,3006
E05012218,Handbridge Park,,3007
E05012219,Hartford & Greenbank,,3008
E05012220,Helsby,,3009
E05012221,Lache,,3010
E05012222,Ledsham & Manor,,3011
E05012223,Little Neston,,3012
E05012224,Malpas,,3013
E05012225,Marbury,,3014
E05012226,Neston,,3015
